sample_id,cluster_label,batch,color
Cell_5074,1,AD4_GM,blue
Cell_5075,1,AD4_GM,blue
Cell_5076,9,AD4_GM,red
Cell_5077,1,AD4_GM,blue
Cell_5078,1,AD4_GM,blue
Cell_5079,1,AD4_GM,blue
Cell_5080,1,AD4_GM,blue
Cell_5081,2,AD4_GM,cyan
Cell_5082,2,AD4_GM,cyan
Cell_5083,1,AD4_GM,blue
Cell_5084,1,AD4_GM,blue
Cell_5085,2,AD4_GM,cyan
Cell_5086,2,AD4_GM,cyan
Cell_5087,1,AD4_GM,blue
Cell_5088,1,AD4_GM,blue
Cell_5089,1,AD4_GM,blue
Cell_5090,1,AD4_GM,blue
Cell_5091,3,AD4_GM,purple
Cell_5092,1,AD4_GM,blue
Cell_5093,1,AD4_GM,blue
Cell_5094,3,AD4_GM,purple
Cell_5095,1,AD4_GM,blue
Cell_5096,3,AD4_GM,purple
Cell_5097,1,AD4_GM,blue
Cell_5098,2,AD4_GM,cyan
Cell_5099,2,AD4_GM,cyan
Cell_5100,2,AD4_GM,cyan
Cell_5101,1,AD4_GM,blue
Cell_5102,2,AD4_GM,cyan
Cell_5103,3,AD4_GM,purple
Cell_5104,8,AD4_GM,green
Cell_5105,1,AD4_GM,blue
Cell_5106,1,AD4_GM,blue
Cell_5107,2,AD4_GM,cyan
Cell_5108,1,AD4_GM,blue
Cell_5109,1,AD4_GM,blue
Cell_5110,1,AD4_GM,blue
Cell_5111,1,AD4_GM,blue
Cell_5112,1,AD4_GM,blue
Cell_5113,1,AD4_GM,blue
Cell_5114,1,AD4_GM,blue
Cell_5115,1,AD4_GM,blue
Cell_5116,1,AD4_GM,blue
Cell_5117,1,AD4_GM,blue
Cell_5118,1,AD4_GM,blue
Cell_5119,1,AD4_GM,blue
Cell_5120,1,AD4_GM,blue
Cell_5121,2,AD4_GM,cyan
Cell_5122,7,AD4_GM,darkgreen
Cell_5123,1,AD4_GM,blue
Cell_5124,1,AD4_GM,blue
Cell_5125,2,AD4_GM,cyan
Cell_5126,1,AD4_GM,blue
Cell_5127,2,AD4_GM,cyan
Cell_5128,8,AD4_GM,green
Cell_5129,1,AD4_GM,blue
Cell_5130,2,AD4_GM,cyan
Cell_5131,2,AD4_GM,cyan
Cell_5132,1,AD4_GM,blue
Cell_5133,2,AD4_GM,cyan
Cell_5134,2,AD4_GM,cyan
Cell_5135,1,AD4_GM,blue
Cell_5136,1,AD4_GM,blue
Cell_5137,1,AD4_GM,blue
Cell_5138,1,AD4_GM,blue
Cell_5139,1,AD4_GM,blue
Cell_5140,1,AD4_GM,blue
Cell_5141,2,AD4_GM,cyan
Cell_5142,1,AD4_GM,blue
Cell_5143,1,AD4_GM,blue
Cell_5144,1,AD4_GM,blue
Cell_5145,1,AD4_GM,blue
Cell_5146,2,AD4_GM,cyan
Cell_5147,2,AD4_GM,cyan
Cell_5148,1,AD4_GM,blue
Cell_5149,4,AD4_GM,brown
Cell_5150,1,AD4_GM,blue
Cell_5151,2,AD4_GM,cyan
Cell_5152,1,AD4_GM,blue
Cell_5153,1,AD4_GM,blue
Cell_5154,2,AD4_GM,cyan
Cell_5155,1,AD4_GM,blue
Cell_5156,2,AD4_GM,cyan
Cell_5157,1,AD4_GM,blue
Cell_5158,1,AD4_GM,blue
Cell_5159,1,AD4_GM,blue
Cell_5160,2,AD4_GM,cyan
Cell_5161,2,AD4_GM,cyan
Cell_5162,1,AD4_GM,blue
Cell_5163,2,AD4_GM,cyan
Cell_5164,6,AD4_GM,orange
Cell_5165,2,AD4_GM,cyan
Cell_5166,1,AD4_GM,blue
Cell_5167,2,AD4_GM,cyan
Cell_5168,1,AD4_GM,blue
Cell_5169,1,AD4_GM,blue
Cell_5170,1,AD4_GM,blue
Cell_5171,2,AD4_GM,cyan
Cell_5172,1,AD4_GM,blue
Cell_5173,3,AD4_GM,purple
Cell_5174,3,AD4_GM,purple
Cell_5175,2,AD4_GM,cyan
Cell_5176,1,AD4_GM,blue
Cell_5177,3,AD4_GM,purple
Cell_5178,2,AD4_GM,cyan
Cell_5179,2,AD4_GM,cyan
Cell_5180,1,AD4_GM,blue
Cell_5181,1,AD4_GM,blue
Cell_5182,1,AD4_GM,blue
Cell_5183,1,AD4_GM,blue
Cell_5184,1,AD4_GM,blue
Cell_5185,1,AD4_GM,blue
Cell_5186,1,AD4_GM,blue
Cell_5187,1,AD4_GM,blue
Cell_5188,2,AD4_GM,cyan
Cell_5189,1,AD4_GM,blue
Cell_5190,7,AD4_GM,darkgreen
Cell_5191,1,AD4_GM,blue
Cell_5192,1,AD4_GM,blue
Cell_5193,1,AD4_GM,blue
Cell_5194,4,AD4_GM,brown
Cell_5195,1,AD4_GM,blue
Cell_5196,1,AD4_GM,blue
Cell_5197,2,AD4_GM,cyan
Cell_5198,2,AD4_GM,cyan
Cell_5199,2,AD4_GM,cyan
Cell_5200,3,AD4_GM,purple
Cell_5201,2,AD4_GM,cyan
Cell_5202,1,AD4_GM,blue
Cell_5203,1,AD4_GM,blue
Cell_5204,9,AD4_GM,red
Cell_5205,2,AD4_GM,cyan
Cell_5206,1,AD4_GM,blue
Cell_5207,3,AD4_GM,purple
Cell_5208,3,AD4_GM,purple
Cell_5209,2,AD4_GM,cyan
Cell_5210,2,AD4_GM,cyan
Cell_5211,2,AD4_GM,cyan
Cell_5212,1,AD4_GM,blue
Cell_5213,1,AD4_GM,blue
Cell_5214,3,AD4_GM,purple
Cell_5215,1,AD4_GM,blue
Cell_5216,8,AD4_GM,green
Cell_5217,1,AD4_GM,blue
Cell_5218,2,AD4_GM,cyan
Cell_5219,1,AD4_GM,blue
Cell_5220,1,AD4_GM,blue
Cell_5221,1,AD4_GM,blue
Cell_5222,1,AD4_GM,blue
Cell_5223,2,AD4_GM,cyan
Cell_5224,2,AD4_GM,cyan
Cell_5225,1,AD4_GM,blue
Cell_5226,1,AD4_GM,blue
Cell_5227,2,AD4_GM,cyan
Cell_5228,1,AD4_GM,blue
Cell_5229,1,AD4_GM,blue
Cell_5230,1,AD4_GM,blue
Cell_5231,2,AD4_GM,cyan
Cell_5232,1,AD4_GM,blue
Cell_5233,2,AD4_GM,cyan
Cell_5234,9,AD4_GM,red
Cell_5235,2,AD4_GM,cyan
Cell_5236,1,AD4_GM,blue
Cell_5237,2,AD4_GM,cyan
Cell_5238,1,AD4_GM,blue
Cell_5239,1,AD4_GM,blue
Cell_5240,1,AD4_GM,blue
Cell_5241,1,AD4_GM,blue
Cell_5242,1,AD4_GM,blue
Cell_5243,1,AD4_GM,blue
Cell_5244,1,AD4_GM,blue
Cell_5245,1,AD4_GM,blue
Cell_5246,1,AD4_GM,blue
Cell_5247,1,AD4_GM,blue
Cell_5248,1,AD4_GM,blue
Cell_5249,1,AD4_GM,blue
Cell_5250,3,AD4_GM,purple
Cell_5251,1,AD4_GM,blue
Cell_5252,9,AD4_GM,red
Cell_5253,1,AD4_GM,blue
Cell_5254,1,AD4_GM,blue
Cell_5255,2,AD4_GM,cyan
Cell_5256,1,AD4_GM,blue
Cell_5257,1,AD4_GM,blue
Cell_5258,5,AD4_GM,yellow
Cell_5259,2,AD4_GM,cyan
Cell_5260,2,AD4_GM,cyan
Cell_5261,1,AD4_GM,blue
Cell_5262,2,AD4_GM,cyan
Cell_5263,1,AD4_GM,blue
Cell_5264,2,AD4_GM,cyan
Cell_5265,1,AD4_GM,blue
Cell_5266,11,AD4_GM,pink
Cell_5267,1,AD4_GM,blue
Cell_5268,1,AD4_GM,blue
Cell_5269,1,AD4_GM,blue
Cell_5270,1,AD4_GM,blue
Cell_5271,5,AD4_GM,yellow
Cell_5272,1,AD4_GM,blue
Cell_5273,1,AD4_GM,blue
Cell_5274,1,AD4_GM,blue
Cell_5275,1,AD4_GM,blue
Cell_5276,8,AD4_GM,green
Cell_5277,1,AD4_GM,blue
Cell_5278,3,AD4_GM,purple
Cell_5279,1,AD4_GM,blue
Cell_5280,1,AD4_GM,blue
Cell_5281,1,AD4_GM,blue
Cell_5282,1,AD4_GM,blue
Cell_5283,1,AD4_GM,blue
Cell_5284,1,AD4_GM,blue
Cell_5285,1,AD4_GM,blue
Cell_5286,1,AD4_GM,blue
Cell_5287,1,AD4_GM,blue
Cell_5288,1,AD4_GM,blue
Cell_5289,1,AD4_GM,blue
Cell_5290,1,AD4_GM,blue
Cell_5291,2,AD4_GM,cyan
Cell_5292,5,AD4_GM,yellow
Cell_5293,1,AD4_GM,blue
Cell_5294,1,AD4_GM,blue
Cell_5295,1,AD4_GM,blue
Cell_5296,1,AD4_GM,blue
Cell_5297,8,AD4_GM,green
Cell_5298,4,AD4_GM,brown
Cell_5299,1,AD4_GM,blue
Cell_5300,1,AD4_GM,blue
Cell_5301,1,AD4_GM,blue
Cell_5302,1,AD4_GM,blue
Cell_5303,3,AD4_GM,purple
Cell_5304,1,AD4_GM,blue
Cell_5305,2,AD4_GM,cyan
Cell_5306,1,AD4_GM,blue
Cell_5307,1,AD4_GM,blue
Cell_5308,1,AD4_GM,blue
Cell_5309,1,AD4_GM,blue
Cell_5310,1,AD4_GM,blue
Cell_5311,2,AD4_GM,cyan
Cell_5312,1,AD4_GM,blue
Cell_5313,2,AD4_GM,cyan
Cell_5314,1,AD4_GM,blue
Cell_5315,1,AD4_GM,blue
Cell_5316,1,AD4_GM,blue
Cell_5317,1,AD4_GM,blue
Cell_5318,3,AD4_GM,purple
Cell_5319,2,AD4_GM,cyan
Cell_5320,1,AD4_GM,blue
Cell_5321,1,AD4_GM,blue
Cell_5322,3,AD4_GM,purple
Cell_5323,2,AD4_GM,cyan
Cell_5324,1,AD4_GM,blue
Cell_5325,8,AD4_GM,green
Cell_5326,1,AD4_GM,blue
Cell_5327,1,AD4_GM,blue
Cell_5328,1,AD4_GM,blue
Cell_5329,1,AD4_GM,blue
Cell_5330,1,AD4_GM,blue
Cell_5331,1,AD4_GM,blue
Cell_5332,1,AD4_GM,blue
Cell_5333,2,AD4_GM,cyan
Cell_5334,1,AD4_GM,blue
Cell_5335,1,AD4_GM,blue
Cell_5336,1,AD4_GM,blue
Cell_5337,1,AD4_GM,blue
Cell_5338,7,AD4_GM,darkgreen
Cell_5339,1,AD4_GM,blue
Cell_5340,1,AD4_GM,blue
Cell_5341,1,AD4_GM,blue
Cell_5342,2,AD4_GM,cyan
Cell_5343,1,AD4_GM,blue
Cell_5344,1,AD4_GM,blue
Cell_5345,1,AD4_GM,blue
Cell_5346,3,AD4_GM,purple
Cell_5347,1,AD4_GM,blue
Cell_5348,1,AD4_GM,blue
Cell_5349,1,AD4_GM,blue
Cell_5350,3,AD4_GM,purple
Cell_5351,1,AD4_GM,blue
Cell_5352,1,AD4_GM,blue
Cell_5353,1,AD4_GM,blue
Cell_5354,2,AD4_GM,cyan
Cell_5355,2,AD4_GM,cyan
Cell_5356,1,AD4_GM,blue
Cell_5357,1,AD4_GM,blue
Cell_5358,1,AD4_GM,blue
Cell_5359,1,AD4_GM,blue
Cell_5360,3,AD4_GM,purple
Cell_5361,2,AD4_GM,cyan
Cell_5362,1,AD4_GM,blue
Cell_5363,2,AD4_GM,cyan
Cell_5364,1,AD4_GM,blue
Cell_5365,1,AD4_GM,blue
Cell_5366,1,AD4_GM,blue
Cell_5367,1,AD4_GM,blue
Cell_5368,6,AD4_GM,orange
Cell_5369,2,AD4_GM,cyan
Cell_5370,2,AD4_GM,cyan
Cell_5371,2,AD4_GM,cyan
Cell_5372,1,AD4_GM,blue
Cell_5373,2,AD4_GM,cyan
Cell_5374,8,AD4_GM,green
Cell_5375,2,AD4_GM,cyan
Cell_5376,1,AD4_GM,blue
Cell_5377,2,AD4_GM,cyan
Cell_5378,3,AD4_GM,purple
Cell_5379,1,AD4_GM,blue
Cell_5380,1,AD4_GM,blue
Cell_5381,8,AD4_GM,green
Cell_5382,1,AD4_GM,blue
Cell_5383,1,AD4_GM,blue
Cell_5384,1,AD4_GM,blue
Cell_5385,1,AD4_GM,blue
Cell_5386,2,AD4_GM,cyan
Cell_5387,2,AD4_GM,cyan
Cell_5388,9,AD4_GM,red
Cell_5389,1,AD4_GM,blue
Cell_5390,1,AD4_GM,blue
Cell_5391,1,AD4_GM,blue
Cell_5392,1,AD4_GM,blue
Cell_5393,1,AD4_GM,blue
Cell_5394,1,AD4_GM,blue
Cell_5395,1,AD4_GM,blue
Cell_5396,7,AD4_GM,darkgreen
Cell_5397,1,AD4_GM,blue
Cell_5398,1,AD4_GM,blue
Cell_5399,1,AD4_GM,blue
Cell_5400,3,AD4_GM,purple
Cell_5401,3,AD4_GM,purple
Cell_5402,2,AD4_GM,cyan
Cell_5403,1,AD4_GM,blue
Cell_5404,1,AD4_GM,blue
Cell_5405,2,AD4_GM,cyan
Cell_5406,4,AD4_GM,brown
Cell_5407,2,AD4_GM,cyan
Cell_5408,8,AD4_GM,green
Cell_5409,1,AD4_GM,blue
Cell_5410,1,AD4_GM,blue
Cell_5411,1,AD4_GM,blue
Cell_5412,1,AD4_GM,blue
Cell_5413,1,AD4_GM,blue
Cell_5414,1,AD4_GM,blue
Cell_5415,2,AD4_GM,cyan
Cell_5416,1,AD4_GM,blue
Cell_5417,1,AD4_GM,blue
Cell_5418,1,AD4_GM,blue
Cell_5419,1,AD4_GM,blue
Cell_5420,1,AD4_GM,blue
Cell_5421,1,AD4_GM,blue
Cell_5422,2,AD4_GM,cyan
Cell_5423,1,AD4_GM,blue
Cell_5424,2,AD4_GM,cyan
Cell_5425,1,AD4_GM,blue
Cell_5426,4,AD4_GM,brown
Cell_5427,1,AD4_GM,blue
Cell_5428,1,AD4_GM,blue
Cell_5429,1,AD4_GM,blue
Cell_5430,2,AD4_GM,cyan
Cell_5431,1,AD4_GM,blue
Cell_5432,1,AD4_GM,blue
Cell_5433,2,AD4_GM,cyan
Cell_5434,8,AD4_GM,green
Cell_5435,1,AD4_GM,blue
Cell_5436,8,AD4_GM,green
Cell_5437,8,AD4_GM,green
Cell_5438,8,AD4_GM,green
Cell_5439,1,AD4_GM,blue
Cell_5440,1,AD4_GM,blue
Cell_5441,1,AD4_GM,blue
Cell_5442,1,AD4_GM,blue
Cell_5443,1,AD4_GM,blue
Cell_5444,1,AD4_GM,blue
Cell_5445,2,AD4_GM,cyan
Cell_5446,2,AD4_GM,cyan
Cell_5447,1,AD4_GM,blue
Cell_5448,2,AD4_GM,cyan
Cell_5449,2,AD4_GM,cyan
Cell_5450,1,AD4_GM,blue
Cell_5451,1,AD4_GM,blue
Cell_5452,1,AD4_GM,blue
Cell_5453,1,AD4_GM,blue
Cell_5454,1,AD4_GM,blue
Cell_5455,1,AD4_GM,blue
Cell_5456,2,AD4_GM,cyan
Cell_5457,1,AD4_GM,blue
Cell_5458,1,AD4_GM,blue
Cell_5459,1,AD4_GM,blue
Cell_5460,1,AD4_GM,blue
Cell_5461,1,AD4_GM,blue
Cell_5462,1,AD4_GM,blue
Cell_5463,1,AD4_GM,blue
Cell_5464,2,AD4_GM,cyan
Cell_5465,1,AD4_GM,blue
Cell_5466,7,AD4_GM,darkgreen
Cell_5467,2,AD4_GM,cyan
Cell_5468,1,AD4_GM,blue
Cell_5469,2,AD4_GM,cyan
Cell_5470,1,AD4_GM,blue
Cell_5471,2,AD4_GM,cyan
Cell_5472,1,AD4_GM,blue
Cell_5473,1,AD4_GM,blue
Cell_5474,1,AD4_GM,blue
Cell_5475,3,AD4_GM,purple
Cell_5476,1,AD4_GM,blue
Cell_5477,1,AD4_GM,blue
Cell_5478,3,AD4_GM,purple
Cell_5479,1,AD4_GM,blue
Cell_5480,1,AD4_GM,blue
Cell_5481,1,AD4_GM,blue
Cell_5482,1,AD4_GM,blue
Cell_5483,7,AD4_GM,darkgreen
Cell_5484,1,AD4_GM,blue
Cell_5485,1,AD4_GM,blue
Cell_5486,1,AD4_GM,blue
Cell_5487,1,AD4_GM,blue
Cell_5488,1,AD4_GM,blue
Cell_5489,1,AD4_GM,blue
Cell_5490,1,AD4_GM,blue
Cell_5491,1,AD4_GM,blue
Cell_5492,1,AD4_GM,blue
Cell_5493,1,AD4_GM,blue
Cell_5494,1,AD4_GM,blue
Cell_5495,1,AD4_GM,blue
Cell_5496,1,AD4_GM,blue
Cell_5497,1,AD4_GM,blue
Cell_5498,1,AD4_GM,blue
Cell_5499,3,AD4_GM,purple
Cell_5500,2,AD4_GM,cyan
Cell_5501,1,AD4_GM,blue
Cell_5502,1,AD4_GM,blue
Cell_5503,1,AD4_GM,blue
Cell_5504,1,AD4_GM,blue
Cell_5505,2,AD4_GM,cyan
Cell_5506,1,AD4_GM,blue
Cell_5507,3,AD4_GM,purple
Cell_5508,1,AD4_GM,blue
Cell_5509,1,AD4_GM,blue
Cell_5510,1,AD4_GM,blue
Cell_5511,1,AD4_GM,blue
Cell_5512,1,AD4_GM,blue
Cell_5513,1,AD4_GM,blue
Cell_5514,2,AD4_GM,cyan
Cell_5515,7,AD4_GM,darkgreen
Cell_5516,1,AD4_GM,blue
Cell_5517,3,AD4_GM,purple
Cell_5518,1,AD4_GM,blue
Cell_5519,1,AD4_GM,blue
Cell_5520,1,AD4_GM,blue
Cell_5521,1,AD4_GM,blue
Cell_5522,1,AD4_GM,blue
Cell_5523,3,AD4_GM,purple
Cell_5524,1,AD4_GM,blue
Cell_5525,1,AD4_GM,blue
Cell_5526,1,AD4_GM,blue
Cell_5527,2,AD4_GM,cyan
Cell_5528,1,AD4_GM,blue
Cell_5529,2,AD4_GM,cyan
Cell_5530,8,AD4_GM,green
Cell_5531,4,AD4_GM,brown
Cell_5532,1,AD4_GM,blue
Cell_5533,1,AD4_GM,blue
Cell_5534,1,AD4_GM,blue
Cell_5535,2,AD4_GM,cyan
Cell_5536,2,AD4_GM,cyan
Cell_5537,1,AD4_GM,blue
Cell_5538,1,AD4_GM,blue
Cell_5539,1,AD4_GM,blue
Cell_5540,1,AD4_GM,blue
Cell_5541,2,AD4_GM,cyan
Cell_5542,2,AD4_GM,cyan
Cell_5543,1,AD4_GM,blue
Cell_5544,8,AD4_GM,green
Cell_5545,1,AD4_GM,blue
Cell_5546,4,AD4_GM,brown
Cell_5547,9,AD4_GM,red
Cell_5548,1,AD4_GM,blue
Cell_5549,10,AD4_GM,steelblue
Cell_5550,5,AD4_GM,yellow
Cell_5551,2,AD4_GM,cyan
Cell_5552,1,AD4_GM,blue
Cell_5553,1,AD4_GM,blue
Cell_5554,1,AD4_GM,blue
Cell_5555,2,AD4_GM,cyan
Cell_5556,1,AD4_GM,blue
Cell_5557,1,AD4_GM,blue
Cell_5558,1,AD4_GM,blue
Cell_5559,1,AD4_GM,blue
Cell_5560,1,AD4_GM,blue
Cell_5561,1,AD4_GM,blue
Cell_5562,2,AD4_GM,cyan
Cell_5563,1,AD4_GM,blue
Cell_5564,6,AD4_GM,orange
Cell_5565,1,AD4_GM,blue
Cell_5566,1,AD4_GM,blue
Cell_5567,1,AD4_GM,blue
Cell_5568,2,AD4_GM,cyan
Cell_5569,2,AD4_GM,cyan
Cell_5570,3,AD4_GM,purple
Cell_5571,1,AD4_GM,blue
Cell_5572,9,AD4_GM,red
Cell_5573,1,AD4_GM,blue
Cell_5574,2,AD4_GM,cyan
Cell_5575,1,AD4_GM,blue
Cell_5576,1,AD4_GM,blue
Cell_5577,1,AD4_GM,blue
Cell_5578,1,AD4_GM,blue
Cell_5579,8,AD4_GM,green
Cell_5580,2,AD4_GM,cyan
Cell_5581,4,AD4_GM,brown
Cell_5582,1,AD4_GM,blue
Cell_5583,2,AD4_GM,cyan
Cell_5584,8,AD4_GM,green
Cell_5585,1,AD4_GM,blue
Cell_5586,1,AD4_GM,blue
Cell_5587,1,AD4_GM,blue
Cell_5588,1,AD4_GM,blue
Cell_5589,1,AD4_GM,blue
Cell_5590,1,AD4_GM,blue
Cell_5591,8,AD4_GM,green
Cell_5592,1,AD4_GM,blue
Cell_5593,2,AD4_GM,cyan
Cell_5594,1,AD4_GM,blue
Cell_5595,1,AD4_GM,blue
Cell_5596,1,AD4_GM,blue
Cell_5597,2,AD4_GM,cyan
Cell_5598,1,AD4_GM,blue
Cell_5599,2,AD4_GM,cyan
Cell_5600,1,AD4_GM,blue
Cell_5601,1,AD4_GM,blue
Cell_5602,1,AD4_GM,blue
Cell_5603,1,AD4_GM,blue
Cell_5604,2,AD4_GM,cyan
Cell_5605,2,AD4_GM,cyan
Cell_5606,2,AD4_GM,cyan
Cell_5607,1,AD4_GM,blue
Cell_5608,1,AD4_GM,blue
Cell_5609,2,AD4_GM,cyan
Cell_5610,7,AD4_GM,darkgreen
Cell_5611,1,AD4_GM,blue
Cell_5612,1,AD4_GM,blue
Cell_5613,2,AD4_GM,cyan
Cell_5614,1,AD4_GM,blue
Cell_5615,8,AD4_GM,green
Cell_5616,2,AD4_GM,cyan
Cell_5617,1,AD4_GM,blue
Cell_5618,7,AD4_GM,darkgreen
Cell_5619,1,AD4_GM,blue
Cell_5620,1,AD4_GM,blue
Cell_5621,3,AD4_GM,purple
Cell_5622,2,AD4_GM,cyan
Cell_5623,1,AD4_GM,blue
Cell_5624,1,AD4_GM,blue
Cell_5625,1,AD4_GM,blue
Cell_5626,1,AD4_GM,blue
Cell_5627,1,AD4_GM,blue
Cell_5628,1,AD4_GM,blue
Cell_5629,4,AD4_GM,brown
Cell_5630,4,AD4_GM,brown
Cell_5631,1,AD4_GM,blue
Cell_5632,1,AD4_GM,blue
Cell_5633,2,AD4_GM,cyan
Cell_5634,1,AD4_GM,blue
Cell_5635,1,AD4_GM,blue
Cell_5636,5,AD4_GM,yellow
Cell_5637,1,AD4_GM,blue
Cell_5638,8,AD4_GM,green
Cell_5639,3,AD4_GM,purple
Cell_5640,5,AD4_GM,yellow
Cell_5641,1,AD4_GM,blue
Cell_5642,4,AD4_GM,brown
Cell_5643,2,AD4_GM,cyan
Cell_5644,1,AD4_GM,blue
Cell_5645,1,AD4_GM,blue
Cell_5646,3,AD4_GM,purple
Cell_5647,1,AD4_GM,blue
Cell_5648,1,AD4_GM,blue
Cell_5649,2,AD4_GM,cyan
Cell_5650,1,AD4_GM,blue
Cell_5651,1,AD4_GM,blue
Cell_5652,1,AD4_GM,blue
Cell_5653,8,AD4_GM,green
Cell_5654,3,AD4_GM,purple
Cell_5655,2,AD4_GM,cyan
Cell_5656,1,AD4_GM,blue
Cell_5657,1,AD4_GM,blue
Cell_5658,9,AD4_GM,red
Cell_5659,1,AD4_GM,blue
Cell_5660,1,AD4_GM,blue
Cell_5661,1,AD4_GM,blue
Cell_5662,1,AD4_GM,blue
Cell_5663,1,AD4_GM,blue
Cell_5664,2,AD4_GM,cyan
Cell_5665,1,AD4_GM,blue
Cell_5666,9,AD4_GM,red
Cell_5667,1,AD4_GM,blue
Cell_5668,7,AD4_GM,darkgreen
Cell_5669,1,AD4_GM,blue
Cell_5670,1,AD4_GM,blue
Cell_5671,2,AD4_GM,cyan
Cell_5672,1,AD4_GM,blue
Cell_5673,1,AD4_GM,blue
Cell_5674,2,AD4_GM,cyan
Cell_5675,1,AD4_GM,blue
Cell_5676,9,AD4_GM,red
Cell_5677,1,AD4_GM,blue
Cell_5678,1,AD4_GM,blue
Cell_5679,1,AD4_GM,blue
Cell_5680,1,AD4_GM,blue
Cell_5681,2,AD4_GM,cyan
Cell_5682,2,AD4_GM,cyan
Cell_5683,1,AD4_GM,blue
Cell_5684,1,AD4_GM,blue
Cell_5685,1,AD4_GM,blue
Cell_5686,1,AD4_GM,blue
Cell_5687,2,AD4_GM,cyan
Cell_5688,2,AD4_GM,cyan
Cell_5689,1,AD4_GM,blue
Cell_5690,8,AD4_GM,green
Cell_5691,1,AD4_GM,blue
Cell_5692,1,AD4_GM,blue
Cell_5693,1,AD4_GM,blue
Cell_5694,1,AD4_GM,blue
Cell_5695,3,AD4_GM,purple
Cell_5696,1,AD4_GM,blue
Cell_5697,3,AD4_GM,purple
Cell_5698,1,AD4_GM,blue
Cell_5699,2,AD4_GM,cyan
Cell_5700,1,AD4_GM,blue
Cell_5701,2,AD4_GM,cyan
Cell_5702,3,AD4_GM,purple
Cell_5703,1,AD4_GM,blue
Cell_5704,1,AD4_GM,blue
Cell_5705,1,AD4_GM,blue
Cell_5706,1,AD4_GM,blue
Cell_5707,1,AD4_GM,blue
Cell_5708,1,AD4_GM,blue
Cell_5709,1,AD4_GM,blue
Cell_5710,1,AD4_GM,blue
Cell_5711,1,AD4_GM,blue
Cell_5712,2,AD4_GM,cyan
Cell_5713,1,AD4_GM,blue
Cell_5714,2,AD4_GM,cyan
Cell_5715,2,AD4_GM,cyan
Cell_5716,2,AD4_GM,cyan
Cell_5717,1,AD4_GM,blue
Cell_5718,8,AD4_GM,green
Cell_5719,1,AD4_GM,blue
Cell_5720,1,AD4_GM,blue
Cell_5721,1,AD4_GM,blue
Cell_5722,1,AD4_GM,blue
Cell_5723,1,AD4_GM,blue
Cell_5724,1,AD4_GM,blue
Cell_5725,1,AD4_GM,blue
Cell_5726,1,AD4_GM,blue
Cell_5727,1,AD4_GM,blue
Cell_5728,1,AD4_GM,blue
Cell_5729,3,AD4_GM,purple
Cell_5730,1,AD4_GM,blue
Cell_5731,9,AD4_GM,red
Cell_5732,8,AD4_GM,green
Cell_5733,1,AD4_GM,blue
Cell_5734,2,AD4_GM,cyan
Cell_5735,2,AD4_GM,cyan
Cell_5736,4,AD4_GM,brown
Cell_5737,1,AD4_GM,blue
Cell_5738,1,AD4_GM,blue
Cell_5739,1,AD4_GM,blue
Cell_5740,1,AD4_GM,blue
Cell_5741,3,AD4_GM,purple
Cell_5742,1,AD4_GM,blue
Cell_5743,1,AD4_GM,blue
Cell_5744,1,AD4_GM,blue
Cell_5745,8,AD4_GM,green
Cell_5746,1,AD4_GM,blue
Cell_5747,1,AD4_GM,blue
Cell_5748,1,AD4_GM,blue
Cell_5749,1,AD4_GM,blue
Cell_5750,2,AD4_GM,cyan
Cell_5751,1,AD4_GM,blue
Cell_5752,2,AD4_GM,cyan
Cell_5753,1,AD4_GM,blue
Cell_5754,1,AD4_GM,blue
Cell_5755,1,AD4_GM,blue
Cell_5756,1,AD4_GM,blue
Cell_5757,8,AD4_GM,green
Cell_5758,2,AD4_GM,cyan
Cell_5759,1,AD4_GM,blue
Cell_5760,1,AD4_GM,blue
Cell_5761,2,AD4_GM,cyan
Cell_5762,2,AD4_GM,cyan
Cell_5763,2,AD4_GM,cyan
Cell_5764,3,AD4_GM,purple
Cell_5765,1,AD4_GM,blue
Cell_5766,1,AD4_GM,blue
Cell_5767,2,AD4_GM,cyan
Cell_5768,1,AD4_GM,blue
Cell_5769,1,AD4_GM,blue
Cell_5770,2,AD4_GM,cyan
Cell_5771,1,AD4_GM,blue
Cell_5772,5,AD4_GM,yellow
Cell_5773,1,AD4_GM,blue
Cell_5774,1,AD4_GM,blue
Cell_5775,1,AD4_GM,blue
Cell_5776,1,AD4_GM,blue
Cell_5777,1,AD4_GM,blue
Cell_5778,2,AD4_GM,cyan
Cell_5779,2,AD4_GM,cyan
Cell_5780,1,AD4_GM,blue
Cell_5781,1,AD4_GM,blue
Cell_5782,1,AD4_GM,blue
Cell_5783,1,AD4_GM,blue
Cell_5784,1,AD4_GM,blue
Cell_5785,1,AD4_GM,blue
Cell_5786,9,AD4_GM,red
Cell_5787,1,AD4_GM,blue
Cell_5788,2,AD4_GM,cyan
Cell_5789,1,AD4_GM,blue
Cell_5790,2,AD4_GM,cyan
Cell_5791,1,AD4_GM,blue
Cell_5792,2,AD4_GM,cyan
Cell_5793,3,AD4_GM,purple
Cell_5794,1,AD4_GM,blue
Cell_5795,8,AD4_GM,green
Cell_5796,1,AD4_GM,blue
Cell_5797,1,AD4_GM,blue
Cell_5798,1,AD4_GM,blue
Cell_5799,1,AD4_GM,blue
Cell_5800,1,AD4_GM,blue
Cell_5801,1,AD4_GM,blue
